N_id,Title,Main Genre,Sub Genres,Release Year,Maturity Rating,Original Audio,Recommendations
81556148,"Love, Sex and 30 Candles",Drama,"South African, Drama, Based on Books, African",2023,A,"English [Original], English - Audio Description","81764523, 81462490, 81478629, 81303838, 81682801, 81473652, 81565758, 81577005, 81903224, 60023237, 81903225, 81300126"
81556822,Boss & Me,Romance,"Romantic TV Dramas, TV Dramas, TV Shows Based on Books, Chinese TV Shows",2014,U/A 7+,N/A,"81200229, 81566868, 81393475, 81020577, 81766203, 81423569, 80239640, 81705641, 70303287, 80141156, 80166074, 81760073"
81556894,Missing: The Other Side,Drama,"TV Dramas, Korean, TV Mysteries, TV Thrillers, Fantasy TV Shows",2020,A,N/A,"81608592, 81264882, 81305432, 80187302, 81087762, 81769522, 80987077, 81087764, 81517098, 81609084, 81061735, 81323914"
81557031,Jurassic World: Chaos Theory,Kids,"Family Time TV, Kids' TV, TV Cartoons",2024,U/A 7+,N/A,"81301887, 80039394, 80023612, 81519765, 80225085, 81640914, 81762622, 81009646, 80075820, 80219119, 81294811, 81018682"
81557196,No Good Deed,Comedy,"TV Dramas, TV Comedies, US TV Shows",2024,A,N/A,"81500842, 80219707, 81406319, 81677257, 81349458, 80108595, 81698959, 81762778, 81640070, 81305952, 81281864, 70157304"
81557402,Blood & Gold,Drama,"German, Military, Drama, Action & Adventure",2023,A,"German - Audio Description, English, Hindi, German [Original]","80191608, 80986885, 81485977, 81041495, 70266110, 70108777, 81186240, 81260280, 81166149, 21878564, 81166791, 80189214"
81557682,Raising Voices,Drama,"TV Dramas, Spanish, TV Shows Based on Books, Teen TV Shows",2024,A,N/A,"81438166, 81033361, 81226469, 80211634, 81637842, 81332722, 81426967, 81711218, 81295123, 81033243, 80117470, 81660270"
81557731,The Kitchen,Drama,"Sci-Fi, British, Drama, Social Issue Dramas",2023,U/A 16+,"Hindi, British English - Audio Description, English [Original]","81641273, 81277610, 81620854, 80174972, 81288179, 80227090, 81023636, 81301595, 81517155, 81002266, 81488972, 80149312"
81558252,Cry Babies Magic Tears,Kids,"Kids' TV, TV Cartoons",2018,U,N/A,"81035124, 81637392, 81099996, 81397437, 80222411, 81014532, 81272431, 81128389, 81445141, 81009946, 81296780, 80097248"
81559019,The Catholic School,Drama,"Italian, Drama, Based on Books, Social Issue Dramas",2022,A,"Italian - Audio Description, English, Italian [Original]","81713120, 81346330, 81030855, 80174263, 81685656, 81567028, 80168029, 60023237, 81156325, 81080942, 81176731, 81029383"
81559021,Alpha Males,Comedy,"Spanish, TV Comedies",2022,A,N/A,"80178724, 81215172, 80990609, 80212986, 81111925, 80134526, 81070890, 81211950"
81561941,Hitler and the Nazis: Evil on Trial,Documentary,"Political TV Shows, Historical Documentaries, Political Documentaries, Military Documentaries, Docuseries, US TV Shows",2024,A,N/A,"81474469, 81303911, 80106791, 81488464, 80989772, 81609374, 80138915, 80201488, 21477429, 81672035, 80989924, 81614129"
81562326,Three Songs for Benazir,Documentary,"Documentaries, Social & Cultural Docs",2022,U/A 13+,"English, Pashto - Audio Description, Pashto [Original], Hindi","80209006, 81554996, 81089353, 81074663, 81457004, 81513913, 81713263, 81384842, 81521475, 81312835, 81341795, 81766865"
81562383,Homicide,Documentary,"Crime TV Shows, Docuseries, US TV Shows, True Crime Documentaries",2024,U/A 16+,N/A,"81555750, 81671836, 81405883, 81130130, 81586385, 81264650, 81031682, 81025701, 81593881, 81519400, 81611991, 81026055"
81562396,The Seven Deadly Sins: Four Knights of the Apocalypse,Anime,"Shounen Anime, Sci-Fi & Fantasy Anime, Action Anime, Japanese, Anime Series, TV Shows Based on Manga",2023,U/A 16+,N/A,"81091393, 80117291, 81448990, 81574246, 80238012, 81281582, 81006261, 81278456, 81943491, 81263946, 81663325, 80050063"
81562449,New Heights,Drama,"TV Dramas, Swiss",2021,U/A 16+,N/A,"80211563, 81258692, 80168189, 70304246, 81567028, 81029148, 81645391, 81210762, 81589003, 81050532, 81498294, 80235267"
81562530,Shania Twain: Not Just a Girl,Documentary,"Music, Canadian, Documentaries, Biographical Documentaries",2022,U/A 13+,English [Original],"81930855, 81238721, 81462290, 81720500, 81590934, 81028336, 81177110, 80196586, 81479059, 81031929, 81554996, 81216491"
81562776,Ayinla,Drama,"Music, Nollywood, Drama, Based on Real Life, Social Issue Dramas, African",2021,U/A 13+,Yoruba [Original],"81591157, 81681240, 81392197, 81332042, 81591166, 81720931, 81681233, 81681791, 81450071, 81663111, 81689060, 81671712"
81562777,Bigger Than Africa,Documentary,"Nollywood, Documentaries, African, Social & Cultural Docs",2018,U/A 13+,English [Original],"81034518, 81324674, 81586731, 80091741, 81321341, 80988518, 81513913, 81650731, 81230204, 80219054, 81341795, 80191047"
81563026,Rising Impact,Anime,"Shounen Anime, Japanese, Anime Series, Drama Anime, Sports Anime, Sports, TV Shows Based on Manga",2024,U/A 13+,N/A,"80245713, 80991755, 81046193, 81681485, 80063153, 81215625, 80090673, 81177634, 80023687, 81318842, 81715444, 80061943"
81563540,Gangs of Galicia,Thriller,"TV Dramas, Spanish, Crime TV Shows, TV Thrillers",2024,A,N/A,"81286570, 81033361, 81438805, 81317562, 81684768, 81462496, 81348771, 80241387, 81321674, 81306170, 81653643, 81438160"
81564308,Blackout,Thriller,"Crime, Action & Adventure, US",2022,A,English [Original],"80097221, 81319170, 81486213, 81576597, 81498377, 81488967, 81458368, 80223052, 81410784, 81005258, 81108579, 80200961"
81564396,Where the Crawdads Sing,Drama,"Drama, Romantic, Mystery, Based on Books, Courtroom, Social Issue Dramas, US",2022,U/A 16+,"Hindi, English [Original], Tamil, Telugu, English - Audio Description","80081151, 81071970, 80992607, 80017272, 81762778, 70059993, 60023237, 786137, 60036227, 81592177, 80149312, 81028975"
81564452,Curry & Cyanide - The Jolly Joseph Case,Documentary,"Documentaries, Malayalam-Language, Historical Documentaries, Crime, True Crime Documentaries",2023,U/A 13+,"Hindi - Audio Description, Malayalam - Audio Description, Hindi, Kannada, English, Malayalam [Original], Tamil, Telugu","81610577, 81150989, 81610333, 81095095, 81586385, 81130130, 81467099, 81384842, 81611991, 81212487, 81610578, 81000068"
81564504,Mili,Thriller,"Hindi-Language, Bollywood, Thriller",2022,U/A 16+,Hindi [Original],"81514144, 81436989, 81537953, 81586376, 81144153, 81387252, 81595555, 81681817, 81305487, 81076113, 81112446, 80201175"
81564732,Broad Peak,Drama,"Polish, Drama, Based on Real Life",2022,A,"Polish - Audio Description, English, Polish [Original]","81435414, 81276119, 80179070, 81268316, 80194671, 81115160, 80157072, 81054619, 81318108, 81365134, 80048473, 81174182"
81564749,Women at War,Drama,"French, TV Dramas, Period Pieces, Social Issue TV Dramas",2022,A,N/A,"80211648, 80233258, 81354529, 81267689, 81473474, 81083008, 81643922, 80119411, 81414644, 81186240, 80992775, 80100929"
81564866,Rest In Peace,Drama,"Argentinian, Drama, Based on Books",2024,A,"English, Spanish Latin America [Original], Spanish Latin America - Audio Description","81516046, 81259570, 81611248, 81227758, 81034677, 81619384, 81598425, 81453545, 81478537, 80167647, 81520685, 81517483"
81564899,Delicious in Dungeon,Anime,"Sci-Fi & Fantasy Anime, Japanese, Anime Series, Seinen Anime, TV Shows Based on Manga",2024,A,N/A,"81736884, 81261669, 81050090, 81769842, 81574246, 80182054, 80132110, 81511410, 81046193, 81499847, 81672787, 81705343"
81564905,My Happy Marriage,Anime,"Sci-Fi & Fantasy Anime, Japanese, Romance Anime, Anime Series",2023,U/A 13+,N/A,"81747897, 81464005, 80236253, 81228573, 81924850, 81177634, 81736254, 81511410, 81648185, 81318888, 81663323, 80182123"
81564974,A Day and a Half,Drama,"Swedish, Drama, Thriller",2023,U/A 16+,"English, Swedish [Original], Hindi, Swedish - Audio Description","81028990, 80198478, 81477746, 81044248, 81342505, 81350329, 60022700, 81163835, 81598425, 81521006, 81170838, 81520685"
81565223,The Getaway King,Action,"Polish, Crime, Comedy, Action & Adventure",2021,A,"Polish - Audio Description, English, Polish [Original]","81265968, 81664300, 81597242, 81312828, 81498379, 81500432, 81498377, 81553471, 81570254, 81500431, 81569829, 81517242"
81565710,The Imaginary,Kids,"Family, Children & Family, Japanese, Anime based on Books, Based on Books, Anime Features",2024,U/A 7+,"Japanese [Original], Hindi, Japanese - Audio Description, English, English - Audio Description","80217130, 81316559, 60023642, 70045021, 70019058, 81478031, 70216227, 60032294, 60027106, 80158156, 81143068, 70028883"
81565758,Umjolo: The Gone Girl,Romance,"South African, Anthology Films, Romantic Comedies, Drama, Comedy, Romantic, African",2024,A,"Zulu [Original], English, Zulu - Audio Description, Hindi","81764523, 81303838, 81478629, 81645161, 81392060, 81683815, 70055221, 81577005, 81556148, 81903224, 60023237, 81903225"
81566571,Crime Scene Berlin: Nightlife Killer,Documentary,"German, Crime TV Shows, Docuseries, True Crime Documentaries",2024,A,N/A,"81405883, 81671836, 81150989, 81586385, 81264650, 81368117, 81562383, 81593881, 81183727, 81611991, 81212487, 81097791"
81566729,Hot Wheels Let's Race,Kids,"Kids' TV, TV Cartoons",2024,U/A 7+,N/A,"81280732, 81637333, 70267728, 81294811, 81154166, 80225085, 80049903, 81687176, 80227818, 80162994, 81121910, 80026226"
81566868,Falling Into Your Smile,Romance,"TV Shows Based on Books, TV Comedies, Romantic TV Comedies, Chinese TV Shows",2021,U/A 16+,N/A,"81200229, 81942170, 81712983, 81393475, 81354739, 81766203, 81716080, 81604431, 80239640, 81705641, 80141156, 81760073"
81566970,The Breakthrough,Drama,"TV Dramas, Swedish, TV Shows Based on Books, Crime TV Shows, TV Shows Based on Real Life",2025,U/A 13+,N/A,"80115857, 81394937, 81312828, 81102814, 70298433, 81681574, 81678873, 81321674, 60023237, 81473355, 81312798, 81752951"
81566980,Fiasco,Comedy,"French, TV Comedies",2024,A,N/A,"81520506, 81307099, 81630883, 80175421, 81282091, 80987464, 81597242, 81470399, 81276519, 81010818, 81212484, 81423343"
81567028,Absolute Beginners,Drama,"Romantic TV Dramas, TV Dramas, Polish, Teen TV Shows",2023,A,N/A,"81713120, 81287844, 81559019, 80168189, 81580070, 81645391, 60023237, 81210762, 81589003, 81069541, 81445999, 81029383"
81567391,The Marriage App,Comedy,"Argentinian, Romantic Comedies, Comedy, Romantic",2022,U/A 16+,"English, Spanish Latin America [Original], Spanish Latin America - Audio Description","81610658, 81687655, 81094801, 81215172, 81663095, 81004099, 81108677, 81276519, 81728301, 81786870, 81611248, 81073970"
81567563,Once Upon a Star,Drama,"Thai, Drama",2023,U/A 13+,"Thai - Audio Description, English, Thai [Original]","81745955, 81720538, 81517165, 81713705, 81773556, 81786970, 81688728, 81476788, 81517170, 81572783, 81691279, 81684729"
81568217,Café Minamdang,Comedy,"Korean, TV Shows Based on Books, TV Comedies, Crime TV Shows, TV Thrillers",2022,A,N/A,"81264882, 81225012, 81430301, 81463556, 81323551, 81609066, 81769522, 81669777, 81365087, 81506124, 81486374, 81594875"
81568357,Rebel Cheer Squad: A Get Even Series,Drama,"Family Time TV, TV Dramas, British, Teen TV Shows, TV Mysteries, Sports",2022,U/A 13+,N/A,"81032078, 80196382, 81422413, 81021245, 80220644, 81637842, 80994277, 81005407, 81289456, 80095435, 80996811, 81001036"
81568400,Thirty-Nine,Drama,"Romantic TV Dramas, TV Dramas, Korean",2022,U/A 16+,N/A,"81568411, 80990935, 81463556, 81243992, 80123798, 81159258, 81707950, 81442115, 81612967, 81473182, 81509440, 81610895"
81568411,My Liberation Notes,Drama,"TV Dramas, Korean",2022,U/A 16+,N/A,"81267691, 81340910, 81473201, 81568842, 81572595, 80990935, 81243992, 80990381, 81568400, 81094069, 81594904, 81612967"
81568624,11M: Terror in Madrid,Documentary,"Spanish, Documentaries, Historical Documentaries, Political Documentaries",2022,U/A 16+,"Spanish Spain [Original], English, Spanish Latin America - Dubbed - Audio Description","81213109, 81680910, 81474104, 81307163, 81272421, 81580822, 81771021, 81713263, 81315804, 81275696, 80190097, 80185048"
81568626,Mark Cavendish: Never Enough,Documentary,"British, Documentaries, Biographical Documentaries, Sports",2023,U/A 16+,"British English - Audio Description, English [Original]","81464765, 81582386, 81399204, 81719138, 81517219, 81130094, 80204890, 81685880, 81630917, 81153133, 80168079, 81665042"
81568842,Our Blues,Drama,"Romantic TV Dramas, TV Dramas, Korean",2022,U/A 16+,N/A,"81340910, 80990381, 81568411, 81572595, 80986933, 81697983, 81144925, 80188351, 81594904, 81506124, 81612967, 81473182"
81568851,Welcome to Wedding Hell,Drama,"Romantic TV Dramas, TV Dramas, Korean",2022,U/A 13+,N/A,"81406881, 81340910, 81463556, 81430301, 81610940, 81224991, 81582447, 81604431, 81506124, 81612967, 81738996, 81738948"
81569769,A Time Called You,Romance,"Romantic TV Dramas, TV Dramas, Korean",2023,U/A 16+,N/A,"81472752, 81595046, 81517168, 81087762, 81463556, 81435649, 81486372, 81026700, 81506124, 81669779, 81509440, 81671426"
81569829,Kill Me If You Dare,Comedy,"Polish, Comedy",2024,U/A 13+,"Polish - Audio Description, English, Polish [Original], Hindi","81551457, 81513881, 81485781, 81663095, 81004099, 81698959, 81555681, 81727058, 81500431, 81786870, 81698960, 81338273"
81569920,Break Point,Documentary,"British, Docuseries, Sports",2023,U/A 16+,N/A,"81483353, 81783473, 81733186, 81128594, 80204890, 81681112, 80203144, 81700902, 81685880, 81025735, 81739957, 81026434"
81570077,Sudha Murty - Stories of Wit and Magic,Kids,"Kids' TV, TV Shows Based on Books, TV Cartoons, Hindi-Language TV Shows",2022,U/A 7+,N/A,"80234520, 81570092, 81450278, 81318057, 81318062, 81318082, 81450320, 81451264, 80158156, 81318081, 80097248, 81088331"
81570092,Taarak Mehta Kka Chhota Chashmah,Kids,"Kids' TV, TV Comedies, TV Cartoons, Hindi-Language TV Shows",2021,U,N/A,"81318047, 81318080, 81318057, 81318062, 81318082, 81318074, 81900291, 81451264, 80158156, 81318081, 81570077, 81318076"
81570254,Furioza,Action,"Polish, Crime, Action & Adventure",2022,A,"Polish - Audio Description, English, Polish [Original]","81265968, 70197438, 70101697, 81312828, 81115400, 80101436, 81498379, 70102746, 81486233, 81522570, 81721676, 80191372"
81570889,Too Old for Fairy Tales,Kids,"Family, Children & Family, Polish, Comedy, Based on Books",2022,U/A 7+,"Polish - Audio Description, English, Polish [Original], Hindi","81012821, 80223928, 81023618, 81180203, 81399299, 81688773, 81220825, 81414099, 81011712, 80241136, 80105067, 81024153"
81570912,Chucky,Horror,"US TV Shows, Horror TV Serials",2021,U/A 16+,N/A,"80221741, 70001995, 80177770, 81639205, 70291092, 939827, 81081050, 80993029, 81095126, 81483977, 80013775, 81644122"
81571133,Dear Friend,Drama,"Malayalam-Language, Drama, Independent, Mystery",2022,U/A 16+,Malayalam [Original],"81248144, 81730390, 81680655, 81477034, 81273582, 81365135, 81354207, 81612627, 81774155, 81626696, 81613491, 81289659"
81571134,Thallumaala,Action,"Malayalam-Language, Comedy, Action & Adventure",2022,U/A 16+,Malayalam [Original],"81707601, 81680655, 81259350, 81273582, 81707604, 81639988, 81640639, 81354207, 81639989, 81497215, 81721164, 81602972"
81571690,American Girl,Drama,"Taiwanese, Drama, Chinese",2021,U/A 13+,Mandarin Guoyu [Original],"81312527, 81701115, 81554002, 81746263, 81310261, 80993655, 81581946, 81730602, 81604901, 81652564, 81168282, 81775463"
81571854,Secret World of Sound with David Attenborough,Documentary,"Family Time TV, British, Nature & Ecology Documentaries, Science & Nature TV, Science & Nature Docs, Docuseries",2024,U/A 7+,N/A,"80216393, 80049832, 81447086, 81353947, 81004151, 81137426, 81170676, 81319177, 81312307, 81036559, 81681888, 81318943"
81571934,Trees of Peace,Drama,"Drama, Independent, US",2022,A,"English [Original], English - Audio Description","81349306, 81173970, 80202462, 80200047, 70101375, 81403766, 80044545, 81590591, 81046378, 80067522, 80993647, 81300126"
81572011,Ballerina,Action,"Korean, Crime, Action & Adventure",2023,A,"Korean - Audio Description, Hindi, English, Korean [Original], English - Audio Description","81002312, 81444051, 81011211, 81342505, 81607354, 81702144, 81399639, 81478985, 81721676, 81640988, 81594923, 81478004"
81572104,Wyatt Earp and The Cowboy War,Documentary,"Historical Documentaries, Docuseries, US TV Shows",2024,U/A 16+,N/A,"81325194, 877351, 80097141, 81596971, 81077494, 80200267, 80127990, 81210670, 81513913, 81035118, 966131, 538871"
81572291,Man of God,Drama,"Nollywood, Drama, African",2022,U/A 16+,"English [Original], English - Audio Description","81920791, 81462490, 80081151, 80066891, 81478629, 81915888, 80152625, 81629410, 81685656, 80998967, 81947895, 81341795"
81572564,Barbie Mysteries,Kids,"Kids' TV, TV Cartoons",2024,U/A 7+,N/A,"80115432, 81782266, 81397437, 81607695, 70300626, 81136524, 81745658, 81279322, 80192734, 81486454, 81623335, 80007778"
81572595,Daily Dose of Sunshine,Drama,"TV Dramas, Korean, K-dramas based on Webtoon",2023,U/A 16+,N/A,"81595046, 81349306, 80990381, 81612967, 81682438, 81669777, 81239224, 81669775, 81569769, 81697985, 81518991, 81701128"
81572781,Forecasting Love and Weather,Romance,"Korean, TV Comedies, Romantic TV Comedies",2022,U/A 16+,N/A,"81463556, 81435649, 81716080, 81473182, 81318872, 81026700, 81671440, 81030241, 81669779, 81612967, 80168068, 81509440"
81572783,Analog Squad,Drama,"TV Dramas, Thai",2023,A,N/A,"81745955, 81517165, 81773556, 81713705, 81786970, 81688728, 81476788, 81517170, 81567563, 81519591, 81517155, 81684729"
81572801,Green Mothers' Club,Drama,"TV Dramas, Korean",2022,A,N/A,"81683734, 81343844, 81787644, 81568400, 81503026, 81361096, 81030062, 81473219, 81442115, 81403973, 81362748, 81610895"
